achievement,"{{tts en_US:achievement}}
【等級】Level 3
【翻譯】成就；成果
【搭配詞】great achievement / personal achievement / sense of achievement
【例句】Winning the prize was a huge achievement.
{{tts en_US:Winning the prize was a huge achievement.}}
【用法說明】a great / huge achievement
【翻譯】得獎是一項很大的成就。"
acid,"{{tts en_US:acid}}
【等級】Level 4
【翻譯】酸；酸性的
【搭配詞】acid rain / stomach acid / contain acid
【例句】Lemon juice is slightly acidic because it contains acid.
{{tts en_US:Lemon juice is slightly acidic because it contains acid.}}
【用法說明】acid 可指酸，也可形容酸性的
【翻譯】檸檬汁因為含有酸，所以略帶酸性。"
acne,"{{tts en_US:acne}}
【等級】Level 6
【翻譯】青春痘；痤瘡
【搭配詞】have acne / treat acne / acne problem
【例句】He started getting acne in high school.
{{tts en_US:He started getting acne in high school.}}
【用法說明】get / have acne
【翻譯】他從高中開始長痘痘。"
acquaint,"{{tts en_US:acquaint}}
【等級】Level 5
【翻譯】使熟悉；使認識
【搭配詞】acquaint you with / become acquainted with / acquaint someone with
【例句】Let me acquaint you with the new system.
{{tts en_US:Let me acquaint you with the new system.}}
【用法說明】acquaint 人 with 事物
【翻譯】讓我來讓你熟悉這套新系統。"
acquaintance,"{{tts en_US:acquaintance}}
【等級】Level 4
【翻譯】認識的人；熟人
【搭配詞】old acquaintance / casual acquaintance / business acquaintance
【例句】She's an old acquaintance from college.
{{tts en_US:She's an old acquaintance from college.}}
【用法說明】an acquaintance = 認識但不熟的人
【翻譯】她是我大學時期認識的一位舊識。"
acquire,"{{tts en_US:acquire}}
【等級】Level 4
【翻譯】取得；學到
【搭配詞】acquire a skill / acquire knowledge / acquire a company
【例句】She acquired a lot of experience in her first job.
{{tts en_US:She acquired a lot of experience in her first job.}}
【用法說明】acquire 常表示透過努力、時間或交易而取得
【翻譯】她在第一份工作中累積了很多經驗。"
acquisition,"{{tts en_US:acquisition}}
【等級】Level 5
【翻譯】獲得；收購
【搭配詞】knowledge acquisition / make an acquisition / company acquisition
【例句】The company announced a new acquisition last week.
{{tts en_US:The company announced a new acquisition last week.}}
【用法說明】acquisition 可指取得某物，也常指企業收購
【翻譯】那家公司上週宣布了一項新的收購案。"
acre,"{{tts en_US:acre}}
【等級】Level 6
【翻譯】英畝（面積單位）
【搭配詞】ten acres of land / an acre of farmland / half an acre
【例句】They own twenty acres of farmland.
{{tts en_US:They own twenty acres of farmland.}}
【用法說明】acre 用來計算土地面積
【翻譯】他們擁有二十英畝的農地。"
across,"{{tts en_US:across}}
【等級】Level 1
【翻譯】穿過；在對面；遍及
【搭配詞】across the street / come across / across the country
【例句】She ran across the street to catch the bus.
{{tts en_US:She ran across the street to catch the bus.}}
【用法說明】across 常表示從一邊到另一邊
【翻譯】她跑過馬路去追公車。"
act,"{{tts en_US:act}}
【等級】Level 1
【翻譯】行動；表現；扮演
【搭配詞】act quickly / act like / a kind act
【例句】You need to act fast if you want the tickets.
{{tts en_US:You need to act fast if you want the tickets.}}
【用法說明】act 可作動詞或名詞，常指行動或表演
【翻譯】如果你想買票，就得快點行動。"
action,"{{tts en_US:action}}
【等級】Level 1
【翻譯】行動；措施
【搭配詞】take action / course of action / action movie
【例句】We need to take action before it's too late.
{{tts en_US:We need to take action before it's too late.}}
【用法說明】take action = 採取行動
【翻譯】我們得在太晚之前採取行動。"
active,"{{tts en_US:active}}
【等級】Level 2
【翻譯】活躍的；積極的
【搭配詞】stay active / active role / active member
【例句】My grandmother is still very active.
{{tts en_US:My grandmother is still very active.}}
【用法說明】active 常描述人、生活方式或參與狀態
【翻譯】我奶奶現在還是很有活力。"
activist,"{{tts en_US:activist}}
【等級】Level 5
【翻譯】社會運動人士；倡議者
【搭配詞】environmental activist / human rights activist / political activist
【例句】The activist spoke at the rally yesterday.
{{tts en_US:The activist spoke at the rally yesterday.}}
【用法說明】activist 指積極推動某議題的人
【翻譯】那位倡議者昨天在集會上發言。"
activity,"{{tts en_US:activity}}
【等級】Level 2
【翻譯】活動；活躍
【搭配詞】daily activity / classroom activity / outdoor activity
【例句】The kids enjoyed the art activity.
{{tts en_US:The kids enjoyed the art activity.}}
【用法說明】activity 常指有目的的活動
【翻譯】孩子們很喜歡那個美術活動。"
actor/actress,"{{tts en_US:actor/actress}}
【等級】Level 1
【翻譯】男演員／女演員
【搭配詞】famous actor / lead actress / supporting actor
【例句】The actress won an award for the film.
{{tts en_US:The actress won an award for the film.}}
【用法說明】actor/actress 指電影、戲劇等表演者
【翻譯】那位女演員因那部電影得獎了。"
actual,"{{tts en_US:actual}}
【等級】Level 2
【翻譯】實際的；真正的
【搭配詞】actual cost / actual reason / in actual fact
【例句】The actual cost was higher than we expected.
{{tts en_US:The actual cost was higher than we expected.}}
【用法說明】actual 用來強調真實情況
【翻譯】實際費用比我們預期的還高。"
affair,"{{tts en_US:affair}}
【等級】Level 2
【翻譯】事情；事件；事務
【搭配詞】family affair / political affair / current affairs
【例句】That doesn't concern me, so I'll stay out of the affair.
{{tts en_US:That doesn't concern me, so I'll stay out of the affair.}}
【用法說明】affair 可指事情、事件，也可指私人關係
【翻譯】那件事不關我的事，所以我不插手。"
affect,"{{tts en_US:affect}}
【等級】Level 2
【翻譯】影響
【搭配詞】affect your health / deeply affect / affect the result
【例句】Lack of sleep can affect your mood.
{{tts en_US:Lack of sleep can affect your mood.}}
【用法說明】affect + 人／事物，表示造成影響
【翻譯】睡眠不足會影響你的心情。"
affection,"{{tts en_US:affection}}
【等級】Level 5
【翻譯】喜愛；感情
【搭配詞】show affection / feel affection for / signs of affection
【例句】Children need affection from their parents.
{{tts en_US:Children need affection from their parents.}}
【用法說明】affection 常表示溫暖、親密的感情
【翻譯】孩子需要來自父母的關愛。"
affectionate,"{{tts en_US:affectionate}}
【等級】Level 6
【翻譯】有愛意的；深情的
【搭配詞】affectionate toward / affectionate smile / affectionate message
【例句】He's always affectionate with his dog.
{{tts en_US:He's always affectionate with his dog.}}
【用法說明】affectionate 常描述對人或動物表現出愛意
【翻譯】他對他的狗總是很有愛。"
affiliate,"{{tts en_US:affiliate}}
【等級】Level 6
【翻譯】附屬機構；使加入
【搭配詞】local affiliate / affiliate company / affiliate with
【例句】The channel is an affiliate of a larger network.
{{tts en_US:The channel is an affiliate of a larger network.}}
【用法說明】affiliate 可作名詞或動詞，指附屬或加入
【翻譯】這個頻道是一個大型媒體網的附屬單位。"
affirm,"{{tts en_US:affirm}}
【等級】Level 6
【翻譯】確認；堅稱
【搭配詞】affirm your support / affirm a decision / affirm that
【例句】She affirmed that she would help us.
{{tts en_US:She affirmed that she would help us.}}
【用法說明】affirm 常用於正式語境，表示確認或重申
【翻譯】她確認自己會幫我們。"
afford,"{{tts en_US:afford}}
【等級】Level 3
【翻譯】負擔得起；抽得出
【搭配詞】afford a house / can't afford to / afford the time
【例句】I can't afford to buy a new phone right now.
{{tts en_US:I can't afford to buy a new phone right now.}}
【用法說明】afford 常用於金錢或時間上的負擔能力
【翻譯】我現在買不起新手機。"
afraid,"{{tts en_US:afraid}}
【等級】Level 1
【翻譯】害怕的；擔心的
【搭配詞】be afraid of / afraid to say / I'm afraid
【例句】She's afraid of dogs.
{{tts en_US:She's afraid of dogs.}}
【用法說明】be afraid of + 名詞；be afraid to + 動詞
【翻譯】她怕狗。"
after,"{{tts en_US:after}}
【等級】Level 1
【翻譯】在…之後
【搭配詞】after school / after dinner / look after
【例句】Let's meet after work.
{{tts en_US:Let's meet after work.}}
【用法說明】after 可表示時間先後，也常見於片語
【翻譯】我們下班後見。"
afternoon,"{{tts en_US:afternoon}}
【等級】Level 1
【翻譯】下午
【搭配詞】this afternoon / afternoon class / all afternoon
【例句】I have a dentist appointment this afternoon.
{{tts en_US:I have a dentist appointment this afternoon.}}
【用法說明】afternoon 指中午到傍晚之間
【翻譯】我今天下午要去看牙醫。"
again,"{{tts en_US:again}}
【等級】Level 1
【翻譯】再一次；又
【搭配詞】try again / again and again / see you again
【例句】Can you say that again?
{{tts en_US:Can you say that again?}}
【用法說明】again 表示重複一次
【翻譯】你可以再說一次嗎？"
against,"{{tts en_US:against}}
【等級】Level 2
【翻譯】反對；倚著；對著
【搭配詞】against the wall / against the law / vote against
【例句】He leaned his bike against the wall.
{{tts en_US:He leaned his bike against the wall.}}
【用法說明】against 常表示接觸、對立或反對
【翻譯】他把腳踏車靠在牆邊。"
age,"{{tts en_US:age}}
【等級】Level 1
【翻譯】年齡；變老
【搭配詞】at my age / old age / age well
【例句】Kids of all ages love this game.
{{tts en_US:Kids of all ages love this game.}}
【用法說明】age 可作名詞或動詞
【翻譯】各個年齡層的小孩都喜歡這個遊戲。"
agency,"{{tts en_US:agency}}
【等級】Level 4
【翻譯】機構；代理公司
【搭配詞】travel agency / government agency / ad agency
【例句】She booked the trip through a travel agency.
{{tts en_US:She booked the trip through a travel agency.}}
【用法說明】agency 常指提供服務的機構或代理商
【翻譯】她透過旅行社訂了這趟旅程。"
